Scheme Code;Scheme Name;Net Asset Value;Repurchase Price;Sale Price;Date

Open Ended Schemes ( Income )

ABN  AMRO Mutual Fund
105247;Standard Chartered Fixed Maturity Plan - YS5 PLAN A GROWTH;10.7977;10.7977;10.7977;19-Dec-2007

105265;Standard Chartered Fixed Maturity Plan-YS6 PLAN A DIVIDEND;10.7708;10.7708;10.7708;19-Dec-2007
105264;Standard Chartered Fixed Maturity Plan-YS6 PLAN A GROWTH;10.7597;10.7597;10.7597;19-Dec-2007
105495;Standard Chartered Fixed Maturity Plan - YS 7 PLAN A DIVIDEND;10.6816;10.6816;10.6816;19-Dec-2007
105496;Standard Chartered Fixed Maturity Plan - YS 7 PLAN A GROWTH;10.6816;10.6816;10.6816;19-Dec-2007
105540;Standard Chartered Fixed Maturity Plan - YS 8 PLAN A DIVIDEND;10.6129;10.6129;10.6129;19-Dec-2007
105539;Standard Chartered Fixed Maturity Plan - YS 8 PLAN A GROWTH;10.6129;10.6129;10.6129;19-Dec-2007
105718;Standard Chartered Fixed Maturity Plan - YS9 - Plan A - Dividend;10.5877;10.5877;10.5877;19-Dec-2007
105719;Standard Chartered Fixed Maturity Plan - YS9 - Plan A - Growth;10.5877;10.5877;10.5877;19-Dec-2007
106925;SCAF-FM-S1-Plan A-Dividend;10.0282;10.0282;10.0282;24-Dec-2007
106926;SCAF-FM-S1-Plan A-Growth;10.0282;10.0282;10.0282;24-Dec-2007
106927;SCAF-FM-S1-Plan B-Dividend;10.0282;10.0282;10.0282;24-Dec-2007
106928;SCAF-FM-S1-Plan B-Growth;10.0282;10.0282;10.0282;24-Dec-2007
103380;Standard Chartered Tristar Series I-A-Dividend;12.0863;12.0863;12.0863;19-Dec-2007
103379;Standard Chartered Tristar Series I-A-Growth;12.0863;12.0863;12.0863;19-Dec-2007
103382;Standard Chartered Tristar Series I-B-Dividend;0;0;0;19-Dec-2007
103381;Standard Chartered Tristar Series I-B-Growth;0;0;0;19-Dec-2007

Sundaram BNP Paribas Mutual Fund
106462;SUNDARAM BNP PARIBAS CAPITAL PROTECTION FUND  SERIES 1-3 YEARS;11.2395;11.2395;0.0000;24-Dec-2007
106461;SUNDARAM BNP PARIBAS CAPITAL PROTECTION FUND  SERIES 1-5 YEARS;11.3343;11.3343;0.0000;24-Dec-2007
107002;SUNDARAM BNP PARIBAS FIXED INCOME INTERVAL FUND QTRLY PLAN C INST  DIVIDEND;10.0954;10.0954;0.0000;24-Dec-2007
107000;SUNDARAM BNP PARIBAS FIXED INCOME INTERVAL FUND QTRLY PLAN C REG DIVIDEND;10.0953;10.0953;0.0000;24-Dec-2007
106999;SUNDARAM BNP PARIBAS FIXED INCOME INTERVAL FUND QTRLY PLAN C REG GROWTH;10.0953;10.0953;0.0000;24-Dec-2007
106591;SUNDARAM BNP PARIBAS FIXED TERM PLAN  SERIES XXXII  GROWTH;10.2879;10.2879;0.0000;24-Dec-2007
106592;SUNDARAM BNP PARIBAS FIXED TERM PLAN  SERIES XXXII DIVIDEND;10.2879;10.2879;0.0000;24-Dec-2007
105314;Sundaram BNP Paribas Fixed Term Plan - Series XVIII - Dividend;10.8717;10.8717;0.0000;24-Dec-2007
105315;Sundaram BNP Paribas Fixed Term Plan - Series XVIII - Growth;10.8717;10.8717;0.0000;24-Dec-2007
105028;Sundaram BNP Paribas Fixed Term Plan - Series XXV-Growth;0.0000;0.0000;0.0000;24-Dec-2007
105029;Sundaram BNP Paribas Fixed Term Plan -Series  XXV - Div;0.0000;0.0000;0.0000;24-Dec-2007
106771;SUNDARAM BNP PARIBAS FIXED TERM PLAN 367 DAYS SERIES PLAN I DIVIDEND;10.2003;10.2003;0.0000;24-Dec-2007
106774;SUNDARAM BNP PARIBAS FIXED TERM PLAN 367 DAYS SERIES PLAN I GROWTH;10.1908;10.1908;0.0000;24-Dec-2007
106772;SUNDARAM BNP PARIBAS FIXED TERM PLAN 367 DAYS SERIES PLAN I INST DIVIDEND;10.1907;10.1907;0.0000;24-Dec-2007
106773;SUNDARAM BNP PARIBAS FIXED TERM PLAN 367 DAYS SERIES PLAN I INST GROWTH;10.2003;10.2003;0.0000;24-Dec-2007
106064;Sundaram BNP Paribas Fixed Term Plan Series  XXXI Dividend;0.0000;0.0000;0.0000;24-Dec-2007
106063;Sundaram BNP Paribas Fixed Term Plan Series  XXXI Growth;0.0000;0.0000;0.0000;24-Dec-2007
106443;SUNDARAM BNP PARIBAS FIXED TERM PLAN SERIES  XXXV DIVIDEND;0.0000;0.0000;0.0000;24-Dec-2007
106444;SUNDARAM BNP PARIBAS FIXED TERM PLAN SERIES  XXXV GROWTH;0.0000;0.0000;0.0000;24-Dec-2007
106460;SUNDARAM BNP PARIBAS FIXED TERM PLAN SERIES  XXXV INST DIVIDEND;0.0000;0.0000;0.0000;24-Dec-2007
106459;SUNDARAM BNP PARIBAS FIXED TERM PLAN SERIES  XXXV INST GROWTH;0.0000;0.0000;0.0000;24-Dec-2007
104313;Sundaram BNP Paribas Fixed Term Plan Series IX 90 days- Dividend;0.0000;0.0000;0.0000;24-Dec-2007
104314;Sundaram BNP Paribas Fixed Term Plan Series IX 90 days- Growth;0.0000;0.0000;0.0000;24-Dec-2007
104337;Sundaram BNP Paribas Fixed Term Plan Series VIII- Div;0.0000;0.0000;0.0000;10-Nov-2006
104336;Sundaram BNP Paribas Fixed Term Plan Series VIII- Growth;0.0000;0.0000;0.0000;10-Nov-2006
104470;Sundaram BNP Paribas Fixed Term Plan Series X - Div;0.0000;0.0000;0.0000;24-Dec-2007
104469;Sundaram BNP Paribas Fixed Term Plan Series X - Growth;0.0000;0.0000;0.0000;24-Dec-2007
104472;Sundaram BNP Paribas Fixed Term Plan Series XI Growth;0.0000;0.0000;0.0000;24-Dec-2007
104471;Sundaram BNP Paribas Fixed Term Plan Series XI- Dividend;0.0000;0.0000;0.0000;24-Dec-2007
105846;SUNDARAM BNP PARIBAS FIXED TERM PLAN SERIES XII  DIVIDEND;10.6805;10.6805;0.0000;24-Dec-2007
105847;SUNDARAM BNP PARIBAS FIXED TERM PLAN SERIES XII  GROWTH;10.6805;10.6805;0.0000;24-Dec-2007
105848;SUNDARAM BNP PARIBAS FIXED TERM PLAN SERIES XIII DIVIDEND;10.7744;10.7744;0.0000;24-Dec-2007
105849;SUNDARAM BNP PARIBAS FIXED TERM PLAN SERIES XIII GROWTH;10.7744;10.7744;0.0000;24-Dec-2007
104586;Sundaram BNP Paribas Fixed Term Plan Series XIV Dividend;0.0000;0.0000;0.0000;24-Dec-2007
104587;Sundaram BNP Paribas Fixed Term Plan Series XIV Growth;0.0000;0.0000;0.0000;24-Dec-2007
105166;Sundaram BNP Paribas Fixed Term Plan Series XIX Dividend;10.8724;10.8724;0.0000;24-Dec-2007
105167;Sundaram BNP Paribas Fixed Term Plan Series XIX Growth;10.8724;10.8724;0.0000;24-Dec-2007
105114;Sundaram BNP Paribas Fixed Term Plan Series XVI  Growth;0.0000;0.0000;0.0000;24-Dec-2007
105115;Sundaram BNP Paribas Fixed Term Plan Series XVI Dividend;0.0000;0.0000;0.0000;24-Dec-2007
105379;Sundaram BNP Paribas Fixed Term Plan Series XX - Dividend;10.8216;10.8216;0.0000;24-Dec-2007
105380;Sundaram BNP Paribas Fixed Term Plan Series XX - Growth;10.8216;10.8216;0.0000;24-Dec-2007
105381;Sundaram BNP Paribas Fixed Term Plan Series XXII - Dividend;0.0000;0.0000;0.0000;24-Dec-2007
105382;Sundaram BNP Paribas Fixed Term Plan Series XXII - Growth;0.0000;0.0000;0.0000;24-Dec-2007
105715;Sundaram BNP Paribas Fixed Term Plan Series XXIV Dividend;0.0000;0.0000;0.0000;24-Dec-2007
105714;Sundaram BNP Paribas Fixed Term Plan Series XXIV Growth;0.0000;0.0000;0.0000;24-Dec-2007

105987;Sundaram BNP Paribas Fixed Term Plan Series XXIX Dividend;0.0000;0.0000;0.0000;24-Dec-2007
105988;Sundaram BNP Paribas Fixed Term Plan Series XXIX Growth;0.0000;0.0000;0.0000;24-Dec-2007
105755;Sundaram BNP Paribas Fixed Term Plan Series XXVI Dividend;0.0000;0.0000;0.0000;24-Dec-2007
105756;Sundaram BNP Paribas Fixed Term Plan Series XXVI Growth;0.0000;0.0000;0.0000;24-Dec-2007
105910;Sundaram BNP Paribas Fixed Term Plan Series XXVII Dividend;0.0000;0.0000;0.0000;24-Dec-2007
105909;Sundaram BNP Paribas Fixed Term Plan Series XXVII Growth;0.0000;0.0000;0.0000;24-Dec-2007
105920;Sundaram BNP Paribas Fixed Term Plan Series XXVIII Dividend;10.5654;10.5654;0.0000;24-Dec-2007
105919;Sundaram BNP Paribas Fixed Term Plan Series XXVIII Growth;10.5654;10.5654;0.0000;24-Dec-2007
106062;Sundaram BNP Paribas Fixed Term Plan Series XXX  Growth;10.4848;10.4848;0.0000;24-Dec-2007
106061;Sundaram BNP Paribas Fixed Term Plan Series XXX Dividend;10.4848;10.4848;0.0000;24-Dec-2007
106287;SUNDARAM BNP PARIBAS FIXED TERM PLAN SERIES XXXIII DIVIDEND;0.0000;0.0000;0.0000;24-Dec-2007
106286;SUNDARAM BNP PARIBAS FIXED TERM PLAN SERIES XXXIII GROWTH;0.0000;0.0000;0.0000;24-Dec-2007
106285;SUNDARAM BNP PARIBAS FIXED TERM PLAN SERIES XXXIII INST DIVIDEND;0.0000;0.0000;0.0000;24-Dec-2007
106360;SUNDARAM BNP PARIBAS FIXED TERM PLAN SERIES XXXIV - INST  DIVIDEND;0.0000;0.0000;0.0000;24-Dec-2007
106362;SUNDARAM BNP PARIBAS FIXED TERM PLAN SERIES XXXIV - INST GROWTH;0.0000;0.0000;0.0000;24-Dec-2007
106359;SUNDARAM BNP PARIBAS FIXED TERM PLAN SERIES XXXIV - REGULAR DIVIDEND;0.0000;0.0000;0.0000;24-Dec-2007
106361;SUNDARAM BNP PARIBAS FIXED TERM PLAN SERIES XXXIV - REGULAR GROWTH;0.0000;0.0000;0.0000;24-Dec-2007
107086;Sundaram BNP Paribas FTP 90 days Series I Inst  Dividend;10.0789;10.0789;0.0000;24-Dec-2007
107087;Sundaram BNP Paribas FTP 90 days Series I Inst  Growth;10.0789;10.0789;0.0000;24-Dec-2007
107085;Sundaram BNP Paribas FTP 90 days Series I Regular Dividend;10.0789;10.0789;0.0000;24-Dec-2007
107084;Sundaram BNP Paribas FTP 90 days Series I Regular Growth;10.0789;10.0789;0.0000;24-Dec-2007
101510;Sundaram BNP Paribas Fixed Maturity Plan A - Series I-Plan A - Series I-Dividend;0.0000;0.0000;0.0000;24-Dec-2007
103515;Sundaram BNP Paribas Fixed Term Plan Series I Div;0.0000;0.0000;0.0000;4-Jul-2006
103514;Sundaram BNP Paribas Fixed Term Plan Series I Growth;0.0000;0.0000;0.0000;4-Jul-2006
103670;Sundaram BNP Paribas Fixed Term Plan Series III Div;0.0000;0.0000;0.0000;24-Dec-2007
103516;Sundaram BNP Paribas Fixed Term Plan Series III Growth;0.0000;0.0000;0.0000;24-Dec-2007
104058;Sundaram BNP Paribas Fixed Term Plan Series VI Dividend;10.0054;10.0054;0.0000;9-Oct-2006
104057;Sundaram BNP Paribas Fixed Term Plan Series VI Growth;10.1975;10.1975;0;9-Oct-2006
104059;Sundaram BNP Paribas Fixed Term Plan Seiries VII Growth;0.0000;0.0000;0.0000;24-Dec-2007
104062;Sundaram BNP Paribas Fixed Term Plan Series VII Dividend;0.0000;0.0000;0.0000;24-Dec-2007
104641;Sundaram BNP Paribas Fixed Term Plan Series XVII Dividend;0.0000;0.0000;0.0000;24-Dec-2007
104642;Sundaram BNP Paribas Fixed Term Plan Series XVII Growth;0.0000;0.0000;0.0000;24-Dec-2007
104677;Sundaram BNP Paribas  Fixed Term Plan Series XXI- Dividend;10.8817;10.8817;0.0000;24-Dec-2007
104678;Sundaram BNP Paribas  Fixed Term Plan Series XXI- Growth;10.8817;10.8817;0.0000;24-Dec-2007
104897;Sundaram BNP Paribas Fixed term Plan Series XXIII Dividend;0.0000;0.0000;0.0000;24-Dec-2007
104896;Sundaram BNP Paribas Fixed term Plan Series XXIII Growth;0.0000;0.0000;0.0000;24-Dec-2007
103375;Sundaram BNP Paribas   Value Plus-3 Year-Div;13.3195;13.3195;0.0000;24-Dec-2007

Tata Mutual Fund
102992;Tata Fixed Horizon Fund - 371 days March 05 - Appreciation;0.0000;0.0000;0.0000;7-Sep-2007
102967;Tata Fixed Horizon Fund - 371 days March 05 - Dividend;0.0000;0.0000;0.0000;7-Sep-2007
103217;Tata Fixed Horizon Fund Series 1 - Option C  [371 days] Div;0.0000;0.0000;0.0000;7-Sep-2007
103218;Tata Fixed Horizon Fund Series 1 -Option C [371 days] Growth;0.0000;0.0000;0.0000;7-Sep-2007
105453;Tata Fixed Horizon Fund Series 10 Scheme D - Institutional Plan - Growth;0.0000;0.0000;0.0000;7-Sep-2007
105455;Tata Fixed Horizon Fund Series 10 Scheme D - Institutional Plan - Monthly Dividend;0.0000;0.0000;0.0000;7-Sep-2007
105454;Tata Fixed Horizon Fund Series 10 Scheme D - Institutional Plan - Periodic Dividend;0.0000;0.0000;0.0000;7-Sep-2007
105456;Tata Fixed Horizon Fund Series 10 Scheme D - Regular Plan - Growth;0.0000;0.0000;0.0000;7-Sep-2007
105458;Tata Fixed Horizon Fund Series 10 Scheme D - Regular Plan - Monthly Dividend;0.0000;0.0000;0.0000;7-Sep-2007
105457;Tata Fixed Horizon Fund Series 10 Scheme D - Regular Plan - Periodic Dividend;0.0000;0.0000;0.0000;7-Sep-2007
105640;Tata Fixed Horizon Fund Series 10 Scheme E - Institutional Plan - Growth;0.0000;0.0000;0.0000;7-Sep-2007
105642;Tata Fixed Horizon Fund Series 10 Scheme E - Institutional Plan - Monthly Dividend;0.0000;0.0000;0.0000;7-Sep-2007
105641;Tata Fixed Horizon Fund Series 10 Scheme E - Institutional Plan - Periodic Dividend;0.0000;0.0000;0.0000;7-Sep-2007
105643;Tata Fixed Horizon Fund Series 10 Scheme E - Regular Plan - Growth;0.0000;0.0000;0.0000;7-Sep-2007
105645;Tata Fixed Horizon Fund Series 10 Scheme E - Regular Plan - Monthly Dividend;0.0000;0.0000;0.0000;7-Sep-2007
105644;Tata Fixed Horizon Fund Series 10 Scheme E - Regular Plan - Periodic Dividend;0.0000;0.0000;0.0000;7-Sep-2007
105824;Tata Fixed Horizon Fund Series 10 Scheme F - Institutional Plan - Growth;0.0000;0.0000;0.0000;7-Sep-2007
105827;Tata Fixed Horizon Fund Series 10 Scheme F - Institutional Plan - Monthly Dividend;0.0000;0.0000;0.0000;7-Sep-2007
105828;Tata Fixed Horizon Fund Series 10 Scheme F - Institutional Plan - Periodic Dividend;0.0000;0.0000;0.0000;7-Sep-2007
105829;Tata Fixed Horizon Fund Series 10 Scheme F - Regular Plan - Growth;0.0000;0.0000;0.0000;7-Sep-2007
105830;Tata Fixed Horizon Fund Series 10 Scheme F - Regular Plan - Monthly Dividend;0.0000;0.0000;0.0000;7-Sep-2007

105831;Tata Fixed Horizon Fund Series 10 Scheme F - Regular Plan - Periodic Dividend;0.0000;0.0000;0.0000;7-Sep-2007
105622;Tata Fixed Horizon Fund Series 10 Scheme H - Institutional Plan - Growth;10.6163;10.4571;0.0000;24-Dec-2007
105621;Tata Fixed Horizon Fund Series 10 Scheme H - Regular Plan - Growth;10.5977;10.4387;0.0000;24-Dec-2007
106347;Tata Fixed Horizon Fund Series 11 Scheme D - Institutional Plan - Growth;10.2152;10.1641;0.0000;26-Nov-2007
106349;Tata Fixed Horizon Fund Series 11 Scheme D - Institutional Plan - Monthly Dividend;10.0062;9.9562;0.0000;26-Nov-2007
106348;Tata Fixed Horizon Fund Series 11 Scheme D - Institutional Plan - Periodic Dividend;10.0063;9.9563;0.0000;26-Nov-2007
106350;Tata Fixed Horizon Fund Series 11 Scheme D - Regular Plan - Growth;10.2152;10.1641;0.0000;26-Nov-2007
106352;Tata Fixed Horizon Fund Series 11 Scheme D - Regular Plan - Monthly Dividend;10.0063;9.9563;0.0000;26-Nov-2007
106351;Tata Fixed Horizon Fund Series 11 Scheme D - Regular Plan - Periodic Dividend;10.0063;9.9563;0.0000;26-Nov-2007
106393;Tata Fixed Horizon Fund Series 11 Scheme E - Institutional Plan - Growth;10.2132;10.1621;0.0000;29-Nov-2007
106395;Tata Fixed Horizon Fund Series 11 Scheme E - Institutional Plan - Monthly Dividend;10.0022;9.9522;0.0000;29-Nov-2007
106394;Tata Fixed Horizon Fund Series 11 Scheme E - Institutional Plan - Periodic Dividend;10.0024;9.9524;0.0000;29-Nov-2007
106396;Tata Fixed Horizon Fund Series 11 Scheme E - Regular Plan - Growth;10.2132;10.1621;0.0000;29-Nov-2007
106398;Tata Fixed Horizon Fund Series 11 Scheme E - Regular Plan - Monthly Dividend;10.0023;9.9523;0.0000;29-Nov-2007
106397;Tata Fixed Horizon Fund Series 11 Scheme E - Regular Plan - Periodic Dividend;10.0024;9.9524;0.0000;29-Nov-2007
105833;Tata Fixed Horizon Fund Series 12 Scheme A - Institutional Plan - Growth;10.5429;10.4375;0.0000;24-Dec-2007
105832;Tata Fixed Horizon Fund Series 12 Scheme A - Institutional Plan - Periodic Dividend;10.5429;10.4375;0.0000;24-Dec-2007
105834;Tata Fixed Horizon Fund Series 12 Scheme A - Regular Plan - Growth;10.5431;10.4377;0.0000;24-Dec-2007
105835;Tata Fixed Horizon Fund Series 12 Scheme A - Regular Plan - Periodic Dividend;10.5429;10.4375;0.0000;24-Dec-2007
105957;Tata Fixed Horizon Fund Series 13 Scheme A - Institutional Plan - Growth;10.5010;10.3960;0.0000;24-Dec-2007
105959;Tata Fixed Horizon Fund Series 13 Scheme A - Institutional Plan - Monthly Dividend;0.0000;0.0000;0.0000;7-Sep-2007
105958;Tata Fixed Horizon Fund Series 13 Scheme A - Institutional Plan - Periodic Dividend;0.0000;0.0000;0.0000;7-Sep-2007
105960;Tata Fixed Horizon Fund Series 13 Scheme A - Regular Plan - Growth;10.5010;10.3960;0.0000;24-Dec-2007
105962;Tata Fixed Horizon Fund Series 13 Scheme A - Regular Plan - Monthly Dividend;10.0775;9.9767;0.0000;24-Dec-2007
105961;Tata Fixed Horizon Fund Series 13 Scheme A - Regular Plan - Periodic Dividend;10.5010;10.3960;0.0000;24-Dec-2007
106241;Tata Fixed Horizon Fund Series 13 Scheme B - Institutional Plan - Growth;10.3322;10.2289;0.0000;24-Dec-2007
106243;Tata Fixed Horizon Fund Series 13 Scheme B - Institutional Plan - Monthly Dividend;0.0000;0.0000;0.0000;7-Sep-2007
106242;Tata Fixed Horizon Fund Series 13 Scheme B - Institutional Plan - Periodic Dividend;0.0000;0.0000;0.0000;7-Sep-2007
106244;Tata Fixed Horizon Fund Series 13 Scheme B - Regular Plan - Growth;10.3322;10.2289;0.0000;24-Dec-2007
106246;Tata Fixed Horizon Fund Series 13 Scheme B - Regular Plan - Monthly Dividend;10.0424;9.9420;0.0000;24-Dec-2007
106245;Tata Fixed Horizon Fund Series 13 Scheme B - Regular Plan - Periodic Dividend;10.3322;10.2289;0.0000;24-Dec-2007
106273;Tata Fixed Horizon Fund Series 13 Scheme C - Institutional Plan - Growth;10.3137;10.2106;0.0000;24-Dec-2007
106274;Tata Fixed Horizon Fund Series 13 Scheme C - Institutional Plan - Monthly Dividend;10.0368;9.9364;0.0000;24-Dec-2007
106275;Tata Fixed Horizon Fund Series 13 Scheme C - Institutional Plan - Periodic Dividend;0.0000;0.0000;0.0000;7-Sep-2007
106276;Tata Fixed Horizon Fund Series 13 Scheme C - Regular Plan - Growth;10.3137;10.2106;0.0000;24-Dec-2007
106277;Tata Fixed Horizon Fund Series 13 Scheme C - Regular Plan - Monthly Dividend;0.0000;0.0000;0.0000;7-Sep-2007
106278;Tata Fixed Horizon Fund Series 13 Scheme C - Regular Plan - Periodic Dividend;10.3137;10.2106;0.0000;24-Dec-2007
107045;Tata Fixed Horizon Fund Series 13 Scheme E - Institutional Plan - Growth;10.0411;9.9407;0.0000;24-Dec-2007
107044;Tata Fixed Horizon Fund Series 13 Scheme E - Institutional Plan - Monthly Dividend;0.0000;0.0000;0.0000;11-Dec-2007
107043;Tata Fixed Horizon Fund Series 13 Scheme E - Institutional Plan - Periodic Dividend;10.0411;9.9407;0.0000;24-Dec-2007
107042;Tata Fixed Horizon Fund Series 13 Scheme E - Regular Plan - Growth;10.0411;9.9407;0.0000;24-Dec-2007
107041;Tata Fixed Horizon Fund Series 13 Scheme E - Regular Plan - Monthly Dividend;0.0000;0.0000;0.0000;11-Dec-2007
107040;Tata Fixed Horizon Fund Series 13 Scheme E - Regular Plan - Periodic Dividend;10.0411;9.9407;0.0000;24-Dec-2007
106331;Tata Fixed Horizon Fund Series 14 Scheme A - Institutional Plan - Growth;10.3154;10.2122;0.0000;24-Dec-2007
106332;Tata Fixed Horizon Fund Series 14 Scheme A - Institutional Plan - Monthly Dividend;10.1026;10.0016;0.0000;24-Dec-2007
106333;Tata Fixed Horizon Fund Series 14 Scheme A - Institutional Plan - Periodic Dividend;0.0000;0.0000;0.0000;7-Sep-2007
106334;Tata Fixed Horizon Fund Series 14 Scheme A - Regular Plan - Growth;10.3213;10.2181;0.0000;24-Dec-2007
106335;Tata Fixed Horizon Fund Series 14 Scheme A - Regular Plan - Monthly Dividend;10.1026;10.0016;0.0000;24-Dec-2007
106336;Tata Fixed Horizon Fund Series 14 Scheme A - Regular Plan - Periodic Dividend;0.0000;0.0000;0.0000;7-Sep-2007
106447;Tata Fixed Horizon Fund Series 14 Scheme B - Institutional Plan - Growth;10.2875;10.1846;0.0000;24-Dec-2007
106449;Tata Fixed Horizon Fund Series 14 Scheme B - Institutional Plan - Monthly Dividend;0.0000;0.0000;0.0000;7-Sep-2007

106448;Tata Fixed Horizon Fund Series 14 Scheme B - Institutional Plan - Periodic Dividend;10.2875;10.1846;0.0000;24-Dec-2007
106450;Tata Fixed Horizon Fund Series 14 Scheme B - Regular Plan - Growth;10.2875;10.1846;0.0000;24-Dec-2007
106452;Tata Fixed Horizon Fund Series 14 Scheme B - Regular Plan - Monthly Dividend;0.0000;0.0000;0.0000;7-Sep-2007
106451;Tata Fixed Horizon Fund Series 14 Scheme B - Regular Plan - Periodic Dividend;10.2871;10.1842;0.0000;24-Dec-2007
103374;Tata Fixed Horizon Fund Series 2 - Plan B - Growth;0.0000;0.0000;0.0000;7-Sep-2007
103489;Tata Fixed Horizon Fund Series 2 - Plan C - 18 months - Divi;0.0000;0.0000;0.0000;7-Sep-2007
103528;Tata Fixed Horizon Fund Series 2 - Plan C- 18 month - Growth;0.0000;0.0000;0.0000;7-Sep-2007
103498;Tata Fixed Horizon Fund Series 3 Scheme A - Div;0.0000;0.0000;0.0000;7-Sep-2007
103529;Tata Fixed Horizon Fund Series 3 Scheme A - GRW;0.0000;0.0000;0.0000;7-Sep-2007
103543;Tata Fixed Horizon Fund Series 3 Scheme B - Div;0.0000;0.0000;0.0000;7-Sep-2007
103627;Tata Fixed Horizon Fund Series 3 Scheme B - Growth;0.0000;0.0000;0.0000;7-Sep-2007
103628;Tata Fixed Horizon Fund Series 3 Scheme C - Div;0.0000;0.0000;0.0000;7-Sep-2007
103671;Tata Fixed Horizon Fund Series 3 Scheme C - Growth;0.0000;0.0000;0.0000;7-Sep-2007
103639;Tata Fixed Horizon Fund Series 3 Scheme D - Div;0.0000;0.0000;0.0000;7-Sep-2007
103640;Tata Fixed Horizon Fund Series 3 Scheme D - Growth;0.0000;0.0000;0.0000;7-Sep-2007
103499;Tata Fixed Horizon Fund Series 3 Scheme F - Div;0.0000;0.0000;0.0000;7-Sep-2007
103482;Tata Fixed Horizon Fund Series 3 Scheme F - GRW;0.0000;0.0000;0.0000;7-Sep-2007
103683;Tata Fixed Horizon Fund Series 3 Scheme G - Div;11.1437;10.9765;0.0000;24-Sep-2007
103744;Tata Fixed Horizon Fund Series 3 Scheme G - Growth;11.2928;11.1234;0.0000;24-Sep-2007
103684;Tata Fixed Horizon Fund Series 5 Scheme A - Div;0.0000;0.0000;0.0000;7-Sep-2007
103685;Tata Fixed Horizon Fund Series 5 Scheme A - Growth;0.0000;0.0000;0.0000;7-Sep-2007
103714;Tata Fixed Horizon Fund Series 5 Scheme B - Div;0.0000;0.0000;0.0000;7-Sep-2007
103750;Tata Fixed Horizon Fund Series 5 Scheme B - Growth;0.0000;0.0000;0.0000;7-Sep-2007
104069;Tata Fixed Horizon Fund Series 5 Scheme C - Div;0.0000;0.0000;0.0000;7-Sep-2007
104049;Tata Fixed Horizon Fund Series 5 Scheme C - Growth;0.0000;0.0000;0.0000;7-Sep-2007
104216;Tata Fixed Horizon Fund Series 5 Scheme D - Div;0.0000;0.0000;0.0000;7-Sep-2007
104215;Tata Fixed Horizon Fund Series 5 Scheme D - Growth;0.0000;0.0000;0.0000;7-Sep-2007
104254;Tata Fixed Horizon Fund Series 5 Scheme E - Div;0.0000;0.0000;0.0000;7-Sep-2007
104253;Tata Fixed Horizon Fund Series 5 Scheme E - Growth;0.0000;0.0000;0.0000;7-Sep-2007
104258;Tata Fixed Horizon Fund Series 5 Scheme G - Div;10.8710;10.5774;0.0000;24-Dec-2007
104257;Tata Fixed Horizon Fund Series 5 Scheme G - Growth;10.8709;10.5773;0.0000;24-Dec-2007
104125;Tata Fixed Horizon Fund Series 6 Scheme A - Div;0.0000;0.0000;0.0000;7-Sep-2007
104126;Tata Fixed Horizon Fund Series 6 Scheme A - Growth;0.0000;0.0000;0.0000;7-Sep-2007
104500;Tata Fixed Horizon Fund Series 6 Scheme B - Dividend;10.0023;9.8523;0.0000;19-Dec-2007
104499;Tata Fixed Horizon Fund Series 6 Scheme B - Growth;10.9100;10.7464;0.0000;19-Dec-2007
104812;Tata Fixed Horizon Fund Series 6 Scheme C - Dividend;10.8637;10.7007;0.0000;24-Dec-2007
104811;Tata Fixed Horizon Fund Series 6 Scheme C - Growth;10.8637;10.7007;0.0000;24-Dec-2007
104816;Tata Fixed Horizon Fund Series 6 Scheme E - Dividend;10.4776;10.3204;0.0000;24-Dec-2007
104815;Tata Fixed Horizon Fund Series 6 Scheme E - Growth;10.4776;10.3204;0.0000;24-Dec-2007
104247;Tata Fixed Horizon Fund Series 6 Scheme G - Div;0.0000;0.0000;0.0000;7-Sep-2007
104248;Tata Fixed Horizon Fund Series 6 Scheme G - Growth;0.0000;0.0000;0.0000;7-Sep-2007
104536;Tata Fixed Horizon Fund Series 6 Scheme H - Dividend;0.0000;0.0000;0.0000;7-Sep-2007
104537;Tata Fixed Horizon Fund Series 6 Scheme H - Growth;0.0000;0.0000;0.0000;7-Sep-2007
105040;Tata Fixed Horizon Fund Series 7 Scheme A - Institutional Plan - Dividend;0.0000;0.0000;0.0000;7-Sep-2007
105041;Tata Fixed Horizon Fund Series 7 Scheme A - Institutional Plan - Growth;10.8600;10.6971;0.0000;24-Dec-2007
105043;Tata Fixed Horizon Fund Series 7 Scheme A - Regular Plan - Dividend;10.8600;10.6971;0.0000;24-Dec-2007
105042;Tata Fixed Horizon Fund Series 7 Scheme A - Regular Plan - Growth;10.8600;10.6971;0.0000;24-Dec-2007
105146;Tata Fixed Horizon Fund Series 7 Scheme B - Institutional Plan - Dividend;10.8152;10.6530;0.0000;24-Dec-2007
105147;Tata Fixed Horizon Fund Series 7 Scheme B - Institutional Plan - Growth;10.8152;10.6530;0.0000;24-Dec-2007
105148;Tata Fixed Horizon Fund Series 7 Scheme B - Regular Plan - Dividend;10.8152;10.6530;0.0000;24-Dec-2007
105149;Tata Fixed Horizon Fund Series 7 Scheme B - Regular Plan - Growth;10.8152;10.6530;0.0000;24-Dec-2007
104608;Tata Fixed Horizon Fund Series 7 Scheme D - Institutional Plan - Dividend;0.0000;0.0000;0.0000;7-Sep-2007
